"","FECHAPROCESO","CANAL","ORIGEN","DESTINO","valor","trans","consistentes","conciliado","peso_val","peso_trans","ponderado_val","ponderado_trans"
"221","2022-09-23","ACH",0,1,4946807.57376624,7095,5869,82.7202255109232,0.0960216610104869,0.676632572777341,0.079429334527209,0.559711990081778
"222","2022-09-23","ACH",1,0,6320238.84831899,12923,12548,97.0981970130775,0.122681107592902,1.23243449443292,0.119121143548381,1.1966716734616
"223","2022-09-23","ACH",1,1,198692.50802139,187,187,100,0.0038567873049543,0.017833726724364,0.0038567873049543,0.017833726724364
"224","2022-09-23","ACH",1,NA,124446.285714286,14,0,0,0.00241560620312821,0.00133514531626255,0,0
"225","2022-09-23","ACH",NA,1,2735940.85789474,39,0,0,0.0531068940289295,0.00371933338101709,0,0
"226","2022-09-23","ACH",NA,NA,1337339.66666667,3,0,0,0.0259588783702733,0.000286102567770546,0,0
"227","2022-09-23","PSE",1,0,86223836.2008534,2878,1261,43.815149409312,1.67367657772033,0.274467730014544,0.733323893156824,0.120258445986219
"228","2022-09-23","PSE",1,NA,3166761.64229008,131,0,0,0.061469484790467,0.0124931454593138,0,0
"229","2022-09-23","PSE",NA,0,1642354.63934426,122,0,0,0.0318794733950101,0.0116348377560022,0,0
"230","2022-09-23","PSE",NA,NA,6455363.98275864,11833,8795,74.3260373531649,0.125303999156739,1.12848389480962,0.0931334972182475,0.83875736118065
"231","2022-09-24","ACH",0,1,5214382.50725843,7066,5856,82.8757429946221,0.101215513646871,0.673866914622225,0.0838831089606676,0.558472212288105
"232","2022-09-24","ACH",1,0,5081285.96275726,12702,12317,96.9689812627933,0.0986319987057333,1.21135827194049,0.095642444344081,1.17464177574327
"233","2022-09-24","ACH",1,1,184435.596491228,171,171,100,0.00358004876083432,0.0163078463629211,0.00358004876083432,0.0163078463629211
"234","2022-09-24","ACH",1,NA,171667.285714286,7,0,0,0.00333220519893756,0.000667572658131273,0,0
"235","2022-09-24","ACH",NA,1,2341829.27982456,58,0,0,0.0454568595803587,0.00553131631023055,0,0
"236","2022-09-24","ACH",NA,NA,1528065.25,5,0,0,0.0296610210220275,0.00047683761295091,0,0
"237","2022-09-24","PSE",1,0,23970481.6009907,2856,1211,42.4019607843137,0.465287041031204,0.27236964451756,0.197290828672545,0.11549006985671
"238","2022-09-24","PSE",1,NA,4435788.0945946,111,0,0,0.0861023466916936,0.0105857950075102,0,0
"239","2022-09-24","PSE",NA,0,3243061.94740741,135,0,0,0.0629505373528967,0.0128746155496746,0,0
"240","2022-09-24","PSE",NA,NA,9696779.41443615,11759,8764,74.5301471213538,0.188222576266003,1.12142669813795,0.140282563006654,0.835800967980354
"241","2022-09-25","ACH",0,1,5516727.09944834,7137,5907,82.7658680117697,0.107084274359047,0.680638008726128,0.0886292291773701,0.563335955940205
"242","2022-09-25","ACH",1,0,3929911.60875559,12764,12375,96.9523660294578,0.0762828621631238,1.21727105834108,0.0739580397421386,1.1801730920535
"243","2022-09-25","ACH",1,1,158945.374269006,171,171,100,0.00308526228676884,0.0163078463629211,0.00308526228676884,0.0163078463629211
"244","2022-09-25","ACH",1,NA,91100.2,15,0,0,0.00176833086631013,0.00143051283885273,0,0
"245","2022-09-25","ACH",NA,1,1513609.82309942,40,0,0,0.0293804291289911,0.00381470090360728,0,0
"246","2022-09-25","ACH",NA,NA,1397021.16666667,7,0,0,0.0271173460640619,0.000667572658131273,0,0
"247","2022-09-25","PSE",1,0,127588582.753899,2862,1243,43.4311670160727,2.47660080957543,0.272941849653101,1.07561663392811,0.118541830579596
"248","2022-09-25","PSE",1,NA,2037908.4296875,128,0,0,0.0395575023867128,0.0122070428915433,0,0
"249","2022-09-25","PSE",NA,0,1543250.56,116,0,0,0.0299557805548,0.0110626326204611,0,0
"250","2022-09-25","PSE",NA,NA,6177652.16032119,11830,8803,74.4125105663567,0.119913381051012,1.12819779224185,0.0892305573450601,0.839520301361371
"251","2022-09-26","ACH",0,1,5730129.00605929,7097,5890,82.9928138650134,0.111226583359352,0.676823307822521,0.0923100712958409,0.561714708056172
"252","2022-09-26","ACH",1,0,5053385.10364813,12830,12471,97.2018706157443,0.0980904197590434,1.22356531483203,0.0953457229006259,1.18932837422216
"253","2022-09-26","ACH",1,1,208870.41314554,213,213,100,0.00405434893254029,0.0203132823117087,0.00405434893254029,0.0203132823117087
"254","2022-09-26","ACH",1,NA,105333.642857143,14,0,0,0.00204461386391219,0.00133514531626255,0,0
"255","2022-09-26","ACH",NA,1,1795637.08055556,56,0,0,0.0348548134278234,0.00534058126505019,0,0
"256","2022-09-26","ACH",NA,NA,3381301.66666667,3,0,0,0.0656338856058774,0.000286102567770546,0,0
"257","2022-09-26","PSE",1,0,48598763.0608834,2913,1313,45.0738070717473,0.94334252597747,0.2778055933052,0.425200390184833,0.125217557160909
"258","2022-09-26","PSE",1,NA,3608555.35411347,141,0,0,0.0700450692256168,0.0134468206852156,0,0
"259","2022-09-26","PSE",NA,0,3021787.00934579,107,0,0,0.0586554062454434,0.0102043249171495,0,0
"260","2022-09-26","PSE",NA,NA,19885264.7516151,11742,8738,74.416624084483,0.385989574611579,1.11980545025392,0.287240410743994,0.833321412393009
"261","2022-09-27","ACH",0,1,5500039.23015086,7031,5874,83.5443037974684,0.106760348897065,0.670529051331569,0.0891921902178009,0.560188827694729
"262","2022-09-27","ACH",1,0,3617840.07266337,12747,12344,96.8384717972856,0.0702252933568128,1.21564981045705,0.0680051009018983,1.17721669885321
"263","2022-09-27","ACH",1,1,194311.596685083,181,181,100,0.00377175016191224,0.0172615215888229,0.00377175016191224,0.0172615215888229
"264","2022-09-27","ACH",1,NA,114826.285714286,7,0,0,0.00222887397933613,0.000667572658131273,0,0
"265","2022-09-27","ACH",NA,1,8750837.46169935,45,0,0,0.169861053977773,0.00429153851655819,0,0
"266","2022-09-27","ACH",NA,NA,821098,3,0,0,0.0159381970365105,0.000286102567770546,0,0
"267","2022-09-27","PSE",1,0,106323244.282909,2844,1245,43.7763713080169,2.06382285298715,0.271225234246477,0.90346675526336,0.118732565624776
"268","2022-09-27","PSE",1,NA,1460348.95414414,111,0,0,0.0283465912390621,0.0105857950075102,0,0
"269","2022-09-27","PSE",NA,0,3808165.80973451,113,0,0,0.0739196746591166,0.0107765300526906,0,0
"270","2022-09-27","PSE",NA,NA,7644482.46530507,11800,8767,74.2966101694915,0.1483857807158,1.12533676656415,0.110245605045374,0.836087070548125
"271","2022-09-28","ACH",0,1,4643900.68575096,7102,5886,82.8780625176007,0.0901419856673443,0.677300145435472,0.0747079312359882,0.561333237965811
"272","2022-09-28","ACH",1,0,6306113.57018403,12604,12234,97.0644239923834,0.122406924162775,1.20201225472665,0.118813575865391,1.16672627136829
"273","2022-09-28","ACH",1,1,181018.241573034,178,178,100,0.00351371505154521,0.0169754190210524,0.00351371505154521,0.0169754190210524
"274","2022-09-28","ACH",1,NA,108682.692307692,13,0,0,0.0021096217071025,0.00123977779367236,0,0
"275","2022-09-28","ACH",NA,1,1382817.52941176,44,0,0,0.0268416416180595,0.004196170993968,0,0
"276","2022-09-28","ACH",NA,NA,1465648.5,4,0,0,0.0284494598443378,0.000381470090360728,0,0
"277","2022-09-28","PSE",1,0,590960955.127682,2854,1256,44.0084092501752,11.4710450442084,0.272178909472379,5.04822444832718,0.119781608373268
"278","2022-09-28","PSE",1,NA,2037704.86065574,122,0,0,0.0395535509420147,0.0116348377560022,0,0
"279","2022-09-28","PSE",NA,0,1330531.26475806,124,0,0,0.0258267216105161,0.0118255728011826,0,0
"280","2022-09-28","PSE",NA,NA,7534583.19881497,11897,8866,74.5229889888207,0.146252544289104,1.13458741625539,0.108991767476439,0.845528455284553
"281","2022-09-29","ACH",0,1,6521080.18489291,7151,5910,82.6457838064606,0.126579605452343,0.681973154042391,0.104612707065214,0.563622058507975
"282","2022-09-29","ACH",1,0,4491411.50019526,12809,12451,97.2050901709735,0.0871820433884401,1.22156259685764,0.0847453838886305,1.18742102377036
"283","2022-09-29","ACH",1,1,186357.978021978,182,182,100,0.00361736378975467,0.0173568891114131,0.00361736378975467,0.0173568891114131
"284","2022-09-29","ACH",1,NA,94035.5714285714,7,0,0,0.00182530887405575,0.000667572658131273,0,0
"285","2022-09-29","ACH",NA,1,4158015.56221719,51,0,0,0.0807105501553952,0.00486374365209928,0,0
"286","2022-09-29","ACH",NA,NA,2719971.73333333,4,0,0,0.0527969200017607,0.000381470090360728,0,0
"287","2022-09-29","PSE",1,0,138490536.01324,2831,1285,45.3903214411869,2.68821681537524,0.269985456452805,1.22019025353486,0.122547266528384
"288","2022-09-29","PSE",1,NA,5057417.20702128,94,0,0,0.0981686862485888,0.0089645471234771,0,0
"289","2022-09-29","PSE",NA,0,2052506.38209677,124,0,0,0.0398408608187497,0.0118255728011826,0,0
"290","2022-09-29","PSE",NA,NA,14898839.0798534,11681,8775,75.1219929800531,0.289198893274574,1.11398803137591,0.217251972304117,0.836850010728846
"291","2022-09-30","ACH",0,1,5317514.97846092,7122,5951,83.5579893288402,0.103217400933026,0.679207495887276,0.0862463848571244,0.567532126934173
"292","2022-09-30","ACH",1,0,4837557.17495123,12651,12288,97.1306616077781,0.0939010196465682,1.20649452828839,0.0912066816391613,1.17187611758816
"293","2022-09-30","ACH",1,1,147995.150537634,186,186,100,0.00287270931084578,0.0177383592017738,0.00287270931084578,0.0177383592017738
"294","2022-09-30","ACH",1,NA,86131.1428571429,14,0,0,0.0016718773226058,0.00133514531626255,0,0
"295","2022-09-30","ACH",NA,1,3705340.90927494,56,0,0,0.071923757577618,0.00534058126505019,0,0
"296","2022-09-30","ACH",NA,NA,2276768,1,0,0,0.0441939658730407,9.53675225901819e-05,0,0
"297","2022-09-30","PSE",1,0,102637771.012624,2845,1237,43.4797891036907,1.99228474285341,0.271320601769068,0.866241204537669,0.117969625444055
"298","2022-09-30","PSE",1,NA,3049232.30132231,121,0,0,0.0591881422541127,0.011539470233412,0,0
"299","2022-09-30","PSE",NA,0,1636247.13636364,110,0,0,0.0317609216680466,0.01049042748492,0,0
"300","2022-09-30","PSE",NA,NA,13182998.5054193,11764,8796,74.7704862291738,0.255892996586762,1.1219035357509,0.191332437774325,0.83885272870324
